name,value,group,weight
r_r005_201601,0,zb006,1
r_r005_201602,0,zb006,1
r_r005_201603,0,zb006,1
r_r005_201604,0,zb006,1
r_r005_201605,0,zb006,1
r_r005_201606,0,zb006,1
r_r005_201607,0,zb006,1
r_r005_201608,0,zb006,1
r_r005_201609,0,zb006,1
r_r005_201610,0,zb006,1
r_r005_201611,0,zb006,1
r_r005_201612,0,zb006,1
r_r005_201701,0,zb006,1
r_r005_201702,0,zb006,1
r_r005_201703,0,zb006,1
r_r005_201704,0,zb006,1
r_r005_201705,0,zb006,1
r_r005_201706,0,zb006,1
r_r005_201707,0,zb006,1
r_r005_201708,0,zb006,1
r_r005_201709,0,zb006,1
r_r005_201710,0,zb006,1
r_r005_201711,0,zb006,1
r_r005_201712,0,zb006,1
r_r005_201801,0,zb006,1
r_r005_201802,0,zb006,1
r_r005_201803,0,zb006,1
r_r005_201804,0,zb006,1
r_r005_201805,0,zb006,1
r_r005_201806,0,zb006,1
r_r005_201807,0,zb006,1
r_r005_201808,0,zb006,1
r_r005_201809,0,zb006,1
r_r005_201810,0,zb006,1
r_r005_201811,0,zb006,1
r_r005_201812,0,zb006,1
r_r005_201901,0,zb006,1
r_r005_201902,0,zb006,1
r_r005_201903,0,zb006,1
r_r005_201904,0,zb006,1
r_r005_201905,0,zb006,1
r_r005_201906,0,zb006,1
r_r005_201907,0,zb006,1
r_r005_201908,0,zb006,1
r_r005_201909,0,zb006,1
r_r005_201910,0,zb006,1
r_r005_201911,0,zb006,1
r_r005_201912,0,zb006,1
r_r005_202001,0,zb006,1
r_r005_202002,0,zb006,1
r_r005_202003,0,zb006,1
r_r005_202004,0,zb006,1
r_r005_202005,0,zb006,1
r_r005_202006,0,zb006,1
r_r005_202007,0,zb006,1
r_r005_202008,0,zb006,1
r_r005_202009,0,zb006,1
r_r005_202010,0,zb006,1
r_r005_202011,0,zb006,1
r_r005_202012,0,zb006,1
r_r005_202101,0,zb006,1
r_r005_202102,0,zb006,1
r_r005_202103,0,zb006,1
r_r005_202104,0,zb006,1
r_r005_202105,0,zb006,1
r_r005_202106,0,zb006,1
r_r005_202107,0,zb006,1
r_r005_202108,0,zb006,1
r_r005_202109,0,zb006,1
r_r005_202110,0,zb006,1
r_r005_202111,0,zb006,1
r_r005_202112,0,zb006,1
r_r006_201501,0.19325,zb004,1
r_r006_201502,0.19325,zb004,1
r_r006_201503,0.19325,zb004,1
r_r006_201504,0.19325,zb004,1
r_r006_201505,0.19325,zb004,1
r_r006_201506,0.19325,zb004,1
r_r006_201507,0.19325,zb004,1
r_r006_201508,0.19325,zb004,1
r_r006_201509,0.19325,zb004,1
r_r006_201510,0.19325,zb004,1
r_r006_201511,0.19325,zb004,1
r_r006_201512,0.19325,zb004,1
r_r006_201601,0.19325,zb004,1
r_r006_201602,0.19325,zb004,1
r_r006_201603,0.19325,zb004,1
r_r006_201604,0.19325,zb004,1
r_r006_201605,0.19325,zb004,1
r_r006_201606,0.19325,zb004,1
r_r006_201607,0.19325,zb004,1
r_r006_201608,0.19325,zb004,1
r_r006_201609,0.19325,zb004,1
r_r006_201610,0.19325,zb004,1
r_r006_201611,0.19325,zb004,1
r_r006_201612,0.19325,zb004,1
r_r006_201701,0.19325,zb004,1
r_r006_201702,0.19325,zb004,1
r_r006_201703,0.19325,zb004,1
r_r006_201704,0.19325,zb004,1
r_r006_201705,0.19325,zb004,1
r_r006_201706,0.19325,zb004,1
r_r006_201707,0.19325,zb004,1
r_r006_201708,0.19325,zb004,1
r_r006_201709,0.19325,zb004,1
r_r006_201710,0.19325,zb004,1
r_r006_201711,0.19325,zb004,1
r_r006_201712,0.19325,zb004,1
r_r006_201801,0.19325,zb004,1
r_r006_201802,0.19325,zb004,1
r_r006_201803,0.19325,zb004,1
r_r006_201804,0.19325,zb004,1
r_r006_201805,0.19325,zb004,1
r_r006_201806,0.19325,zb004,1
r_r006_201807,0.19325,zb004,1
r_r006_201808,0.19325,zb004,1
r_r006_201809,0.19325,zb004,1
r_r006_201810,0.19325,zb004,1
r_r006_201811,0.19325,zb004,1
r_r006_201812,0.19325,zb004,1
r_r006_201901,0.19325,zb004,1
r_r006_201902,0.19325,zb004,1
r_r006_201903,0.19325,zb004,1
r_r006_201904,0.19325,zb004,1
r_r006_201905,0.19325,zb004,1
r_r006_201906,0.19325,zb004,1
r_r006_201907,0.19325,zb004,1
r_r006_201908,0.19325,zb004,1
r_r006_201909,0.19325,zb004,1
r_r006_201910,0.19325,zb004,1
r_r006_201911,0.19325,zb004,1
r_r006_201912,0.19325,zb004,1
r_r006_202001,0.19325,zb004,1
r_r006_202002,0.19325,zb004,1
r_r006_202003,0.19325,zb004,1
r_r006_202004,0.19325,zb004,1
r_r006_202005,0.19325,zb004,1
r_r006_202006,0.19325,zb004,1
r_r006_202007,0.19325,zb004,1
r_r006_202008,0.19325,zb004,1
r_r006_202009,0.19325,zb004,1
r_r006_202010,0.19325,zb004,1
r_r006_202011,0.19325,zb004,1
r_r006_202012,0.19325,zb004,1
r_r006_202101,0.19325,zb004,1
r_r006_202102,0.19325,zb004,1
r_r006_202103,0.19325,zb004,1
r_r006_202104,0.19325,zb004,1
r_r006_202105,0.19325,zb004,1
r_r006_202106,0.19325,zb004,1
r_r006_202107,0.19325,zb004,1
r_r006_202108,0.19325,zb004,1
r_r006_202109,0.19325,zb004,1
r_r006_202110,0.19325,zb004,1
r_r006_202111,0.19325,zb004,1
r_r006_202112,0.19325,zb004,1
r_r007_201501,0.151845,zb004,1
r_r007_201502,0.151845,zb004,1
r_r007_201503,0.151845,zb004,1
r_r007_201504,0.151845,zb004,1
r_r007_201505,0.151845,zb004,1
r_r007_201506,0.151845,zb004,1
r_r007_201507,0.151845,zb004,1
r_r007_201508,0.151845,zb004,1
r_r007_201509,0.151845,zb004,1
r_r007_201510,0.151845,zb004,1
r_r007_201511,0.151845,zb004,1
r_r007_201512,0.151845,zb004,1
r_r007_201601,0.151845,zb004,1
r_r007_201602,0.151845,zb004,1
r_r007_201603,0.151845,zb004,1
r_r007_201604,0.151845,zb004,1
r_r007_201605,0.151845,zb004,1
r_r007_201606,0.151845,zb004,1
r_r007_201607,0.151845,zb004,1
r_r007_201608,0.151845,zb004,1
r_r007_201609,0.151845,zb004,1
r_r007_201610,0.151845,zb004,1
r_r007_201611,0.151845,zb004,1
r_r007_201612,0.151845,zb004,1
r_r007_201701,0.151845,zb004,1
r_r007_201702,0.151845,zb004,1
r_r007_201703,0.151845,zb004,1
r_r007_201704,0.151845,zb004,1
r_r007_201705,0.151845,zb004,1
r_r007_201706,0.151845,zb004,1
r_r007_201707,0.151845,zb004,1
r_r007_201708,0.151845,zb004,1
r_r007_201709,0.151845,zb004,1
r_r007_201710,0.151845,zb004,1
r_r007_201711,0.151845,zb004,1
r_r007_201712,0.151845,zb004,1
r_r007_201801,0.151845,zb004,1
r_r007_201802,0.151845,zb004,1
r_r007_201803,0.151845,zb004,1
r_r007_201804,0.151845,zb004,1
r_r007_201805,0.151845,zb004,1
r_r007_201806,0.151845,zb004,1
r_r007_201807,0.151845,zb004,1
r_r007_201808,0.151845,zb004,1
r_r007_201809,0.151845,zb004,1
r_r007_201810,0.151845,zb004,1
r_r007_201811,0.151845,zb004,1
r_r007_201812,0.151845,zb004,1
r_r007_201901,0.151845,zb004,1
r_r007_201902,0.151845,zb004,1
r_r007_201903,0.151845,zb004,1
r_r007_201904,0.151845,zb004,1
r_r007_201905,0.151845,zb004,1
r_r007_201906,0.151845,zb004,1
r_r007_201907,0.151845,zb004,1
r_r007_201908,0.151845,zb004,1
r_r007_201909,0.151845,zb004,1
r_r007_201910,0.151845,zb004,1
r_r007_201911,0.151845,zb004,1
r_r007_201912,0.151845,zb004,1
r_r007_202001,0.151845,zb004,1
r_r007_202002,0.151845,zb004,1
r_r007_202003,0.151845,zb004,1
r_r007_202004,0.151845,zb004,1
r_r007_202005,0.151845,zb004,1
r_r007_202006,0.151845,zb004,1
r_r007_202007,0.151845,zb004,1
r_r007_202008,0.151845,zb004,1
r_r007_202009,0.151845,zb004,1
r_r007_202010,0.151845,zb004,1
r_r007_202011,0.151845,zb004,1
r_r007_202012,0.151845,zb004,1
r_r007_202101,0.151845,zb004,1
r_r007_202102,0.151845,zb004,1
r_r007_202103,0.151845,zb004,1
r_r007_202104,0.151845,zb004,1
r_r007_202105,0.151845,zb004,1
r_r007_202106,0.151845,zb004,1
r_r007_202107,0.151845,zb004,1
r_r007_202108,0.151845,zb004,1
r_r007_202109,0.151845,zb004,1
r_r007_202110,0.151845,zb004,1
r_r007_202111,0.151845,zb004,1
r_r007_202112,0.151845,zb004,1
r_r008_201501,0,zb002,1
r_r008_201502,0,zb002,1
r_r008_201503,0,zb002,1
r_r008_201504,0,zb002,1
r_r008_201505,0,zb002,1
r_r008_201506,0,zb002,1
r_r008_201507,0,zb002,1
r_r008_201508,0,zb002,1
r_r008_201509,0,zb002,1
r_r008_201510,0,zb002,1
r_r008_201511,0,zb002,1
r_r008_201512,0,zb002,1
r_r008_201601,0,zb002,1
r_r008_201602,0,zb002,1
r_r008_201603,0,zb002,1
r_r008_201604,0,zb002,1
r_r008_201605,0,zb002,1
r_r008_201606,0,zb002,1
r_r008_201607,0,zb002,1
r_r008_201608,0,zb002,1
r_r008_201609,0,zb002,1
r_r008_201610,0,zb002,1
r_r008_201611,0,zb002,1
r_r008_201612,0,zb002,1
r_r008_201701,0,zb002,1
r_r008_201702,0,zb002,1
r_r008_201703,0,zb002,1
r_r008_201704,0,zb002,1
r_r008_201705,0,zb002,1
r_r008_201706,0,zb002,1
r_r008_201707,0,zb002,1
r_r008_201708,0,zb002,1
r_r008_201709,0,zb002,1
r_r008_201710,0,zb002,1
r_r008_201711,0,zb002,1
r_r008_201712,0,zb002,1
r_r008_201801,0,zb002,1
r_r008_201802,0,zb002,1
r_r008_201803,0,zb002,1
r_r008_201804,0,zb002,1
r_r008_201805,0,zb002,1
r_r008_201806,0,zb002,1
r_r008_201807,0,zb002,1
r_r008_201808,0,zb002,1
r_r008_201809,0,zb002,1
r_r008_201810,0,zb002,1
r_r008_201811,0,zb002,1
r_r008_201812,0,zb002,1
r_r008_201901,0,zb002,1
r_r008_201902,0,zb002,1
r_r008_201903,0,zb002,1
r_r008_201904,0,zb002,1
r_r008_201905,0,zb002,1
r_r008_201906,0,zb002,1
r_r008_201907,0,zb002,1
r_r008_201908,0,zb002,1
r_r008_201909,0,zb002,1
r_r008_201910,0,zb002,1
r_r008_201911,0,zb002,1
r_r008_201912,0,zb002,1
r_r008_202001,0,zb002,1
r_r008_202002,0,zb002,1
r_r008_202003,0,zb002,1
r_r008_202004,0,zb002,1
r_r008_202005,0,zb002,1
r_r008_202006,0,zb002,1
r_r008_202007,0,zb002,1
r_r008_202008,0,zb002,1
r_r008_202009,0,zb002,1
r_r008_202010,0,zb002,1
r_r008_202011,0,zb002,1
r_r008_202012,0,zb002,1
r_r008_202101,0,zb002,1
r_r008_202102,0,zb002,1
r_r008_202103,0,zb002,1
r_r008_202104,0,zb002,1
r_r008_202105,0,zb002,1
r_r008_202106,0,zb002,1
r_r008_202107,0,zb002,1
r_r008_202108,0,zb002,1
r_r008_202109,0,zb002,1
r_r008_202110,0,zb002,1
r_r008_202111,0,zb002,1
r_r008_202112,0,zb002,1
r_r009_201501,0.220872,zb002,1
r_r009_201502,0.220872,zb002,1
r_r009_201503,0.220872,zb002,1
r_r009_201504,0.220872,zb002,1
r_r009_201505,0.220872,zb002,1
r_r009_201506,0.220872,zb002,1
r_r009_201507,0.220872,zb002,1
r_r009_201508,0.220872,zb002,1
r_r009_201509,0.220872,zb002,1
r_r009_201510,0.220872,zb002,1
r_r009_201511,0.220872,zb002,1
r_r009_201512,0.220872,zb002,1
r_r009_201601,0.220872,zb002,1
r_r009_201602,0.220872,zb002,1
r_r009_201603,0.220872,zb002,1
r_r009_201604,0.220872,zb002,1
r_r009_201605,0.220872,zb002,1
r_r009_201606,0.220872,zb002,1
r_r009_201607,0.220872,zb002,1
r_r009_201608,0.220872,zb002,1
r_r009_201609,0.220872,zb002,1
r_r009_201610,0.220872,zb002,1
r_r009_201611,0.220872,zb002,1
r_r009_201612,0.220872,zb002,1
r_r009_201701,0.220872,zb002,1
r_r009_201702,0.220872,zb002,1
r_r009_201703,0.220872,zb002,1
r_r009_201704,0.220872,zb002,1
r_r009_201705,0.220872,zb002,1
r_r009_201706,0.220872,zb002,1
r_r009_201707,0.220872,zb002,1
r_r009_201708,0.220872,zb002,1
r_r009_201709,0.220872,zb002,1
r_r009_201710,0.220872,zb002,1
r_r009_201711,0.220872,zb002,1
r_r009_201712,0.220872,zb002,1
r_r009_201801,0.220872,zb002,1
r_r009_201802,0.220872,zb002,1
r_r009_201803,0.220872,zb002,1
r_r009_201804,0.220872,zb002,1
r_r009_201805,0.220872,zb002,1
r_r009_201806,0.220872,zb002,1
r_r009_201807,0.220872,zb002,1
r_r009_201808,0.220872,zb002,1
r_r009_201809,0.220872,zb002,1
r_r009_201810,0.220872,zb002,1
r_r009_201811,0.220872,zb002,1
r_r009_201812,0.220872,zb002,1
r_r009_201901,0.220872,zb002,1
r_r009_201902,0.220872,zb002,1
r_r009_201903,0.220872,zb002,1
r_r009_201904,0.220872,zb002,1
r_r009_201905,0.220872,zb002,1
r_r009_201906,0.220872,zb002,1
r_r009_201907,0.220872,zb002,1
r_r009_201908,0.220872,zb002,1
r_r009_201909,0.220872,zb002,1
r_r009_201910,0.220872,zb002,1
r_r009_201911,0.220872,zb002,1
r_r009_201912,0.220872,zb002,1
r_r009_202001,0.220872,zb002,1
r_r009_202002,0.220872,zb002,1
r_r009_202003,0.220872,zb002,1
r_r009_202004,0.220872,zb002,1
r_r009_202005,0.220872,zb002,1
r_r009_202006,0.220872,zb002,1
r_r009_202007,0.220872,zb002,1
r_r009_202008,0.220872,zb002,1
r_r009_202009,0.220872,zb002,1
r_r009_202010,0.220872,zb002,1
r_r009_202011,0.220872,zb002,1
r_r009_202012,0.220872,zb002,1
r_r009_202101,0.220872,zb002,1
r_r009_202102,0.220872,zb002,1
r_r009_202103,0.220872,zb002,1
r_r009_202104,0.220872,zb002,1
r_r009_202105,0.220872,zb002,1
r_r009_202106,0.220872,zb002,1
r_r009_202107,0.220872,zb002,1
r_r009_202108,0.220872,zb002,1
r_r009_202109,0.220872,zb002,1
r_r009_202110,0.220872,zb002,1
r_r009_202111,0.220872,zb002,1
r_r009_202112,0.220872,zb002,1
r_r010_201501,1.08633,zb001,1
r_r010_201502,1.08633,zb001,1
r_r010_201503,1.08633,zb001,1
r_r010_201504,1.08633,zb001,1
r_r010_201505,1.08633,zb001,1
r_r010_201506,1.08633,zb001,1
r_r010_201507,1.08633,zb001,1
r_r010_201508,1.08633,zb001,1
r_r010_201509,1.08633,zb001,1
r_r010_201510,1.08633,zb001,1
r_r010_201511,1.08633,zb001,1
r_r010_201512,1.08633,zb001,1
r_r010_201601,1.08633,zb001,1
r_r010_201602,1.08633,zb001,1
r_r010_201603,1.08633,zb001,1
r_r010_201604,1.08633,zb001,1
r_r010_201605,1.08633,zb001,1
r_r010_201606,1.08633,zb001,1
r_r010_201607,1.08633,zb001,1
r_r010_201608,1.08633,zb001,1
r_r010_201609,1.08633,zb001,1
r_r010_201610,1.08633,zb001,1
r_r010_201611,1.08633,zb001,1
r_r010_201612,1.08633,zb001,1
r_r010_201701,1.08633,zb001,1
r_r010_201702,1.08633,zb001,1
r_r010_201703,1.08633,zb001,1
r_r010_201704,1.08633,zb001,1
r_r010_201705,1.08633,zb001,1
r_r010_201706,1.08633,zb001,1
r_r010_201707,1.08633,zb001,1
r_r010_201708,1.08633,zb001,1
r_r010_201709,1.08633,zb001,1
r_r010_201710,1.08633,zb001,1
r_r010_201711,1.08633,zb001,1
r_r010_201712,1.08633,zb001,1
r_r010_201801,1.08633,zb001,1
r_r010_201802,1.08633,zb001,1
r_r010_201803,1.08633,zb001,1
r_r010_201804,1.08633,zb001,1
r_r010_201805,1.08633,zb001,1
r_r010_201806,1.08633,zb001,1
r_r010_201807,1.08633,zb001,1
r_r010_201808,1.08633,zb001,1
r_r010_201809,1.08633,zb001,1
r_r010_201810,1.08633,zb001,1
r_r010_201811,1.08633,zb001,1
r_r010_201812,1.08633,zb001,1
r_r010_201901,1.08633,zb001,1
r_r010_201902,1.08633,zb001,1
r_r010_201903,1.08633,zb001,1
r_r010_201904,1.08633,zb001,1
r_r010_201905,1.08633,zb001,1
r_r010_201906,1.08633,zb001,1
r_r010_201907,1.08633,zb001,1
r_r010_201908,1.08633,zb001,1
r_r010_201909,1.08633,zb001,1
r_r010_201910,1.08633,zb001,1
r_r010_201911,1.08633,zb001,1
r_r010_201912,1.08633,zb001,1
r_r010_202001,1.08633,zb001,1
r_r010_202002,1.08633,zb001,1
r_r010_202003,1.08633,zb001,1
r_r010_202004,1.08633,zb001,1
r_r010_202005,1.08633,zb001,1
r_r010_202006,1.08633,zb001,1
r_r010_202007,1.08633,zb001,1
r_r010_202008,1.08633,zb001,1
r_r010_202009,1.08633,zb001,1
r_r010_202010,1.08633,zb001,1
r_r010_202011,1.08633,zb001,1
r_r010_202012,1.08633,zb001,1
r_r010_202101,1.08633,zb001,1
r_r010_202102,1.08633,zb001,1
r_r010_202103,1.08633,zb001,1
r_r010_202104,1.08633,zb001,1
r_r010_202105,1.08633,zb001,1
r_r010_202106,1.08633,zb001,1
r_r010_202107,1.08633,zb001,1
r_r010_202108,1.08633,zb001,1
r_r010_202109,1.08633,zb001,1
r_r010_202110,1.08633,zb001,1
r_r010_202111,1.08633,zb001,1
r_r010_202112,1.08633,zb001,1
r_r020_201501,0,zb006,1
r_r020_201502,0,zb006,1
r_r020_201503,0,zb006,1
r_r020_201504,0,zb006,1
r_r020_201505,0,zb006,1
r_r020_201506,0,zb006,1
r_r020_201507,0,zb006,1
r_r020_201508,0,zb006,1
r_r020_201509,0,zb006,1
r_r020_201510,0,zb006,1
r_r020_201511,0,zb006,1
r_r020_201512,0,zb006,1
r_r020_201601,0,zb006,1
r_r020_201602,0,zb006,1
r_r020_201603,0,zb006,1
r_r020_201604,0,zb006,1
r_r020_201605,0,zb006,1
r_r020_201606,0,zb006,1
r_r020_201607,0,zb006,1
r_r020_201608,0,zb006,1
r_r020_201609,0,zb006,1
r_r020_201610,0,zb006,1
r_r020_201611,0,zb006,1
r_r020_201612,0,zb006,1
r_r020_201701,0,zb006,1
r_r020_201702,0,zb006,1
r_r020_201703,0,zb006,1
r_r020_201704,0,zb006,1
r_r020_201705,0,zb006,1
r_r020_201706,0,zb006,1
r_r020_201707,0,zb006,1
r_r020_201708,0,zb006,1
r_r020_201709,0,zb006,1
r_r020_201710,0,zb006,1
r_r020_201711,0,zb006,1
r_r020_201712,0,zb006,1
r_r020_201801,0,zb006,1
r_r020_201802,0,zb006,1
r_r020_201803,0,zb006,1
r_r020_201804,0,zb006,1
r_r020_201805,0,zb006,1
r_r020_201806,0,zb006,1
r_r020_201807,0,zb006,1
r_r020_201808,0,zb006,1
r_r020_201809,0,zb006,1
r_r020_201810,0,zb006,1
r_r020_201811,0,zb006,1
r_r020_201812,0,zb006,1
r_r020_201901,0,zb006,1
r_r020_201902,0,zb006,1
r_r020_201903,0,zb006,1
r_r020_201904,0,zb006,1
r_r020_201905,0,zb006,1
r_r020_201906,0,zb006,1
r_r020_201907,0,zb006,1
r_r020_201908,0,zb006,1
r_r020_201909,0,zb006,1
r_r020_201910,0,zb006,1
r_r020_201911,0,zb006,1
r_r020_201912,0,zb006,1
r_r020_202001,0,zb006,1
r_r020_202002,0,zb006,1
r_r020_202003,0,zb006,1
r_r020_202004,0,zb006,1
r_r020_202005,0,zb006,1
r_r020_202006,0,zb006,1
r_r020_202007,0,zb006,1
r_r020_202008,0,zb006,1
r_r020_202009,0,zb006,1
r_r020_202010,0,zb006,1
r_r020_202011,0,zb006,1
r_r020_202012,0,zb006,1
r_r020_202101,0,zb006,1
r_r020_202102,0,zb006,1
r_r020_202103,0,zb006,1
r_r020_202104,0,zb006,1
r_r020_202105,0,zb006,1
r_r020_202106,0,zb006,1
r_r020_202107,0,zb006,1
r_r020_202108,0,zb006,1
r_r020_202109,0,zb006,1
r_r020_202110,0,zb006,1
r_r020_202111,0,zb006,1
r_r020_202112,0,zb006,1
r_r021_201501,0.0993634,zb006,1
r_r021_201502,0.0993634,zb006,1
r_r021_201503,0.0993634,zb006,1
r_r021_201504,0.0993634,zb006,1
r_r021_201505,0.0993634,zb006,1
r_r021_201506,0.0993634,zb006,1
r_r021_201507,0.0993634,zb006,1
r_r021_201508,0.0993634,zb006,1
r_r021_201509,0.0993634,zb006,1
r_r021_201510,0.0993634,zb006,1
r_r021_201511,0.0993634,zb006,1
r_r021_201512,0.0993634,zb006,1
r_r021_201601,0.0993634,zb006,1
r_r021_201602,0.0993634,zb006,1
r_r021_201603,0.0993634,zb006,1
r_r021_201604,0.0993634,zb006,1
r_r021_201605,0.0993634,zb006,1
r_r021_201606,0.0993634,zb006,1
r_r021_201607,0.0993634,zb006,1
r_r021_201608,0.0993634,zb006,1
r_r021_201609,0.0993634,zb006,1
r_r021_201610,0.0993634,zb006,1
r_r021_201611,0.0993634,zb006,1
r_r021_201612,0.0993634,zb006,1
r_r021_201701,0.0993634,zb006,1
r_r021_201702,0.0993634,zb006,1
r_r021_201703,0.0993634,zb006,1
r_r021_201704,0.0993634,zb006,1
r_r021_201705,0.0993634,zb006,1
r_r021_201706,0.0993634,zb006,1
r_r021_201707,0.0993634,zb006,1
r_r021_201708,0.0993634,zb006,1
r_r021_201709,0.0993634,zb006,1
r_r021_201710,0.0993634,zb006,1
r_r021_201711,0.0993634,zb006,1
r_r021_201712,0.0993634,zb006,1
r_r021_201801,0.0993634,zb006,1
r_r021_201802,0.0993634,zb006,1
r_r021_201803,0.0993634,zb006,1
r_r021_201804,0.0993634,zb006,1
r_r021_201805,0.0993634,zb006,1
r_r021_201806,0.0993634,zb006,1
r_r021_201807,0.0993634,zb006,1
r_r021_201808,0.0993634,zb006,1
r_r021_201809,0.0993634,zb006,1
r_r021_201810,0.0993634,zb006,1
r_r021_201811,0.0993634,zb006,1
r_r021_201812,0.0993634,zb006,1
r_r021_201901,0.0993634,zb006,1
r_r021_201902,0.0993634,zb006,1
r_r021_201903,0.0993634,zb006,1
r_r021_201904,0.0993634,zb006,1
r_r021_201905,0.0993634,zb006,1
r_r021_201906,0.0993634,zb006,1
r_r021_201907,0.0993634,zb006,1
r_r021_201908,0.0993634,zb006,1
r_r021_201909,0.0993634,zb006,1
r_r021_201910,0.0993634,zb006,1
r_r021_201911,0.0993634,zb006,1
r_r021_201912,0.0993634,zb006,1
r_r021_202001,0.0993634,zb006,1
r_r021_202002,0.0993634,zb006,1
r_r021_202003,0.0993634,zb006,1
r_r021_202004,0.0993634,zb006,1
r_r021_202005,0.0993634,zb006,1
r_r021_202006,0.0993634,zb006,1
r_r021_202007,0.0993634,zb006,1
r_r021_202008,0.0993634,zb006,1
r_r021_202009,0.0993634,zb006,1
r_r021_202010,0.0993634,zb006,1
r_r021_202011,0.0993634,zb006,1
r_r021_202012,0.0993634,zb006,1
r_r021_202101,0.0993634,zb006,1
r_r021_202102,0.0993634,zb006,1
r_r021_202103,0.0993634,zb006,1
r_r021_202104,0.0993634,zb006,1
r_r021_202105,0.0993634,zb006,1
r_r021_202106,0.0993634,zb006,1
r_r021_202107,0.0993634,zb006,1
r_r021_202108,0.0993634,zb006,1
r_r021_202109,0.0993634,zb006,1
r_r021_202110,0.0993634,zb006,1
r_r021_202111,0.0993634,zb006,1
r_r021_202112,0.0993634,zb006,1
r_r030_201501,1.52805,zb002,1
r_r030_201502,1.52805,zb002,1
r_r030_201503,1.52805,zb002,1
r_r030_201504,1.52805,zb002,1
r_r030_201505,1.52805,zb002,1
r_r030_201506,1.52805,zb002,1
r_r030_201507,1.52805,zb002,1
r_r030_201508,1.52805,zb002,1
r_r030_201509,1.52805,zb002,1
r_r030_201510,1.52805,zb002,1
r_r030_201511,1.52805,zb002,1
r_r030_201512,1.52805,zb002,1
r_r030_201601,1.52805,zb002,1
r_r030_201602,1.52805,zb002,1
r_r030_201603,1.52805,zb002,1
r_r030_201604,1.52805,zb002,1
r_r030_201605,1.52805,zb002,1
r_r030_201606,1.52805,zb002,1
r_r030_201607,1.52805,zb002,1
r_r030_201608,1.52805,zb002,1
r_r030_201609,1.52805,zb002,1
r_r030_201610,1.52805,zb002,1
r_r030_201611,1.52805,zb002,1
r_r030_201612,1.52805,zb002,1
r_r030_201701,1.52805,zb002,1
r_r030_201702,1.52805,zb002,1
r_r030_201703,1.52805,zb002,1
r_r030_201704,1.52805,zb002,1
r_r030_201705,1.52805,zb002,1
r_r030_201706,1.52805,zb002,1
r_r030_201707,1.52805,zb002,1
r_r030_201708,1.52805,zb002,1
r_r030_201709,1.52805,zb002,1
r_r030_201710,1.52805,zb002,1
r_r030_201711,1.52805,zb002,1
r_r030_201712,1.52805,zb002,1
r_r030_201801,1.52805,zb002,1
r_r030_201802,1.52805,zb002,1
r_r030_201803,1.52805,zb002,1
r_r030_201804,1.52805,zb002,1
r_r030_201805,1.52805,zb002,1
r_r030_201806,1.52805,zb002,1
r_r030_201807,1.52805,zb002,1
r_r030_201808,1.52805,zb002,1
r_r030_201809,1.52805,zb002,1
r_r030_201810,1.52805,zb002,1
r_r030_201811,1.52805,zb002,1
r_r030_201812,1.52805,zb002,1
r_r030_201901,1.52805,zb002,1
r_r030_201902,1.52805,zb002,1
r_r030_201903,1.52805,zb002,1
r_r030_201904,1.52805,zb002,1
r_r030_201905,1.52805,zb002,1
r_r030_201906,1.52805,zb002,1
r_r030_201907,1.52805,zb002,1
r_r030_201908,1.52805,zb002,1
r_r030_201909,1.52805,zb002,1
r_r030_201910,1.52805,zb002,1
r_r030_201911,1.52805,zb002,1
r_r030_201912,1.52805,zb002,1
r_r030_202001,1.52805,zb002,1
r_r030_202002,1.52805,zb002,1
r_r030_202003,1.52805,zb002,1
r_r030_202004,1.52805,zb002,1
r_r030_202005,1.52805,zb002,1
r_r030_202006,1.52805,zb002,1
r_r030_202007,1.52805,zb002,1
r_r030_202008,1.52805,zb002,1
r_r030_202009,1.52805,zb002,1
r_r030_202010,1.52805,zb002,1
r_r030_202011,1.52805,zb002,1
r_r030_202012,1.52805,zb002,1
r_r030_202101,1.52805,zb002,1
r_r030_202102,1.52805,zb002,1
r_r030_202103,1.52805,zb002,1
r_r030_202104,1.52805,zb002,1
r_r030_202105,1.52805,zb002,1
r_r030_202106,1.52805,zb002,1
r_r030_202107,1.52805,zb002,1
r_r030_202108,1.52805,zb002,1
r_r030_202109,1.52805,zb002,1
r_r030_202110,1.52805,zb002,1
r_r030_202111,1.52805,zb002,1
r_r030_202112,1.52805,zb002,1
r_r031_201501,1.49356,zb001,1
r_r031_201502,1.49356,zb001,1
r_r031_201503,1.49356,zb001,1
r_r031_201504,1.49356,zb001,1
r_r031_201505,1.49356,zb001,1
r_r031_201506,1.49356,zb001,1
r_r031_201507,1.49356,zb001,1
r_r031_201508,1.49356,zb001,1
r_r031_201509,1.49356,zb001,1
r_r031_201510,1.49356,zb001,1
r_r031_201511,1.49356,zb001,1
r_r031_201512,1.49356,zb001,1
r_r031_201601,1.49356,zb001,1
r_r031_201602,1.49356,zb001,1
r_r031_201603,1.49356,zb001,1
r_r031_201604,1.49356,zb001,1
r_r031_201605,1.49356,zb001,1
